Unnamed: 0,score,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline,pipelineDataset,paradigm,evaluation,pipeline_category,ITR
958,0.7083333,10.708444,240.0,0.0074076233,10,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,34.91385311560211
959,0.76666665,52.032692,240.0,0.031262074,10,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,39.658686155695804
960,0.30833334,29.206059,240.0,0.020083187,11,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,9.299416637381356
961,0.37916666,36.17501,240.0,0.023095267,11,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,12.997474185247285
962,0.5,17.567234,240.0,0.012955263,11,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,20.15072382547486
963,0.40416667,30.812271,240.0,0.013687404,12,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,14.392481658071851
964,0.5083333,10.151987,240.0,0.0055149565,12,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,20.681666517028766
965,0.65,48.611782,240.0,0.02187941,12,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,30.455631154921022
966,0.8208333,11.005274,240.0,0.0077671637,13,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,44.360511872571465
967,0.82916665,49.85317,240.0,0.018252635,13,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,45.112770513659946
968,0.8833333,14.361693,240.0,0.009024912,13,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,50.22713731180253
969,0.7125,9.841807,240.0,0.0071064536,14,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,35.242860714430485
970,0.78333336,58.50365,240.0,0.029643321,14,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,41.07268497989738
971,0.8625,19.35729,240.0,0.0072130696,14,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,48.21037663728289
972,0.7083333,16.97314,240.0,0.011920251,15,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,34.91385311560211
973,0.72083336,20.873528,240.0,0.012219655,15,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,35.90528764451003
974,0.82916665,12.282692,240.0,0.008583126,15,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,45.112770513659946
975,0.21666667,10.654975,240.0,0.008441783,16,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,5.131947744227741
976,0.27083334,12.417705,240.0,0.0062708515,16,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,7.503973505701527
977,0.32083333,39.907642,240.0,0.022718625,16,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,9.923684378139038
978,0.7708333,11.173571,240.0,0.008176123,17,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,40.00960879727412
979,0.7916667,55.751072,240.0,0.032049544,17,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,41.79021608233204
980,0.85833335,44.937378,240.0,0.026324274,17,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,47.814910056281036
981,0.4125,43.381863,240.0,0.032245073,18,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,14.867516652172833
982,0.45416668,42.372776,240.0,0.02697496,18,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,17.316591491129117
983,0.5416667,10.229319,240.0,0.010300662,18,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,22.853609207238506
984,0.2375,21.511124,240.0,0.014543241,19,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,6.011409749425059
985,0.24166666,17.38796,240.0,0.010757813,19,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,6.192365620530683
986,0.33333334,10.061828,240.0,0.007996498,19,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,10.560369721928671
987,0.42083332,12.667666,240.0,0.009800745,2,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,15.347512241630827
988,0.4375,5.679589,240.0,0.0048551634,2,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,16.322279261866207
989,0.5,56.908245,240.0,0.032392934,2,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,20.15072382547486
990,0.64166665,14.715655,240.0,0.011185943,20,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,29.840414033623436
991,0.69166666,60.026196,240.0,0.03255577,20,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,33.61226599848334
992,0.75416666,7.8440733,240.0,0.0063722134,20,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,38.61591516721454
993,0.56666666,21.012526,240.0,0.012665699,21,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,24.53339185430439
994,0.5833333,11.109215,240.0,0.007061853,21,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,25.677698656191698
995,0.65,24.18332,240.0,0.013527683,21,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,30.455631154921022
996,0.6333333,10.425075,240.0,0.008718504,22,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,29.230426022968388
997,0.6458333,7.266538,240.0,0.004413682,22,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,30.14736371978792
998,0.7291667,36.414967,240.0,0.014997734,22,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,36.57368808661743
999,0.42083332,13.770193,240.0,0.010756083,23,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,15.347512241630827
1000,0.45416668,5.9483085,240.0,0.005626869,23,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,17.316591491129117
1001,0.54583335,8.017782,240.0,0.0064520976,23,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,23.13053423877961
1002,0.475,10.580699,240.0,0.009222358,24,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,18.586752611302465
1003,0.51666665,59.539,240.0,0.034645624,24,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,21.217422941760134
1004,0.6125,45.405018,240.0,0.027693141,24,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,27.728009879836303
1005,0.825,10.990946,240.0,0.0073546823,25,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,44.73560245835893
1006,0.82916665,48.890587,240.0,0.023281856,25,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,45.112770513659946
1007,0.90416664,15.250528,240.0,0.009174223,25,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,52.31716183365751
1008,0.85833335,13.375193,240.0,0.009665858,26,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,47.814910056281036
1009,0.87083334,59.08307,240.0,0.034716018,26,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,49.008984406539724
1010,0.9,12.661676,240.0,0.010655988,26,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,51.89270735294228
1011,0.59166664,15.58494,240.0,0.015121752,27,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,26.25726004102827
1012,0.6791667,25.255653,240.0,0.014912882,27,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,32.6509166343227
1013,0.7375,13.965174,240.0,0.009627691,27,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,37.24817387918931
1014,0.30416667,17.035723,240.0,0.01368587,28,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,9.094132109577654
1015,0.35416666,7.672139,240.0,0.00666981,28,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,11.648458061130771
1016,0.46666667,14.534399,240.0,0.0114773,28,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,18.07506355786061
1017,0.24166666,51.235294,240.0,0.026275374,29,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,6.192365620530683
1018,0.30416667,6.5125318,240.0,0.0049710223,29,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,9.094132109577654
1019,0.35,29.568216,240.0,0.016766882,29,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,11.428183167016918
1020,0.6166667,10.262858,240.0,0.009287532,3,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,28.02594207661377
1021,0.69166666,51.42826,240.0,0.029365342,3,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,33.61226599848334
1022,0.7916667,8.969801,240.0,0.007454199,3,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,41.79021608233204
1023,0.60833335,24.721169,240.0,0.018675406,30,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,27.431347629530173
1024,0.65833336,8.160138,240.0,0.0058089043,30,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,31.076134017666092
1025,0.77916664,39.02945,240.0,0.023248974,30,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,40.71658424250269
1026,0.9875,10.480907,240.0,0.009122321,31,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,61.906991533069345
1027,0.9916667,48.937565,240.0,0.031160152,31,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,62.500246024913594
1028,0.9875,12.780911,240.0,0.009664767,31,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,61.906991533069345
1029,0.8625,15.876359,240.0,0.011741725,32,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,48.21037663728289
1030,0.85,20.668734,240.0,0.013330438,32,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,47.031329488099495
1031,0.9,59.44875,240.0,0.031230807,32,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,51.89270735294228
1032,0.09583333,11.820783,240.0,0.011216155,33,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,1.0487629562823884
1033,0.09166667,20.270153,240.0,0.012210392,33,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,0.9481498053831245
1034,0.12916666,11.854397,240.0,0.0106011,33,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,1.968903813001365
1035,0.2375,15.63688,240.0,0.009337772,34,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,6.011409749425059
1036,0.52916664,30.353205,240.0,0.013652692,34,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,22.030084608172977
1037,0.74583334,33.839443,240.0,0.016268868,34,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,37.92887385697662
1038,0.7291667,29.435822,240.0,0.025190217,4,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,36.57368808661743
1039,0.75,14.931852,240.0,0.010948862,4,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,38.271592988552015
1040,0.80833334,17.27125,240.0,0.013174802,4,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,43.24737254504947
1041,0.7375,27.986816,240.0,0.020356063,5,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,37.24817387918931
1042,0.78333336,8.093894,240.0,0.0057196943,5,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,41.07268497989738
1043,0.84166664,33.54075,240.0,0.020016141,5,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,46.25718156422427
1044,0.6041667,51.444088,240.0,0.030354496,6,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,27.13594685211304
1045,0.675,6.0513873,240.0,0.004591497,6,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,32.3332350147116
1046,0.7875,12.268746,240.0,0.008675317,6,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,41.430549864163844
1047,0.41666666,18.671177,240.0,0.012223103,7,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,15.106896142800746
1048,0.5083333,13.727946,240.0,0.008606477,7,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,20.681666517028766
1049,0.6,8.742129,240.0,0.006818097,7,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,26.84179935465354
1050,0.6875,17.259193,240.0,0.013791641,8,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,33.29042002750023
1051,0.75416666,39.04371,240.0,0.027533527,8,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,38.61591516721454
1052,0.8333333,23.066252,240.0,0.018581,8,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,45.49206059821156
1053,0.35416666,30.555113,240.0,0.024352536,9,session_0,6,1,Wang2016,SSVEP_MDM,Wang2016||SSVEP_MDM,SSVEP,WithinSession,Riemannian,11.648458061130771
1054,0.40833333,51.969414,240.0,0.037254356,9,session_0,6,1,Wang2016,SSVEP_TS + SVM,Wang2016||SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian,14.629376832057334
1055,0.475,8.67661,240.0,0.008219205,9,session_0,6,1,Wang2016,SSVEP_TS + LR,Wang2016||SSVEP_TS + LR,SSVEP,WithinSession,Riemannian,18.586752611302465
12,0.24444444,0.23016343,48.0,0.0016428676,1,0,8,1,Kalunga2016,TRCA,Kalunga2016||TRCA,SSVEP,WithinSession,Raw,0.0035800378539208033
13,0.4488889,0.23974165,48.0,0.0017110206,2,0,8,1,Kalunga2016,TRCA,Kalunga2016||TRCA,SSVEP,WithinSession,Raw,4.021811647345523
14,0.41333333,0.23745675,48.0,0.0016949178,3,0,8,1,Kalunga2016,TRCA,Kalunga2016||TRCA,SSVEP,WithinSession,Raw,2.7581299012721883
15,0.4377778,0.23457742,48.0,0.0016743161,4,0,8,1,Kalunga2016,TRCA,Kalunga2016||TRCA,SSVEP,WithinSession,Raw,3.602969756043697
16,0.33555555,0.2320066,48.0,0.0016559145,5,0,8,1,Kalunga2016,TRCA,Kalunga2016||TRCA,SSVEP,WithinSession,Raw,0.7913527307742685
17,0.3288889,0.23165059,48.0,0.001653254,6,0,8,1,Kalunga2016,TRCA,Kalunga2016||TRCA,SSVEP,WithinSession,Raw,0.6758080602572258
18,0.4047619,0.32885137,72.0,0.002347594,7,0,8,1,Kalunga2016,TRCA,Kalunga2016||TRCA,SSVEP,WithinSession,Raw,2.4870561179808814
19,0.14444445,0.2310513,48.0,0.0016491447,8,0,8,1,Kalunga2016,TRCA,Kalunga2016||TRCA,SSVEP,WithinSession,Raw,1.4464627511499062
20,0.2911111,0.23428841,48.0,0.0016721728,9,0,8,1,Kalunga2016,TRCA,Kalunga2016||TRCA,SSVEP,WithinSession,Raw,0.1885641139879679
21,0.37526315,0.40896606,96.0,0.002919549,10,0,8,1,Kalunga2016,TRCA,Kalunga2016||TRCA,SSVEP,WithinSession,Raw,1.65563392854293
22,0.38,0.23650512,48.0,0.0016880055,11,0,8,1,Kalunga2016,TRCA,Kalunga2016||TRCA,SSVEP,WithinSession,Raw,1.778436819797511
23,0.3,0.50063705,120.0,0.0035743555,12,0,8,1,Kalunga2016,TRCA,Kalunga2016||TRCA,SSVEP,WithinSession,Raw,0.27706050793493864
24,0.25111112,0.0687048,48.0,0.0004892359,1,0,8,1,Kalunga2016,CCA,Kalunga2016||CCA,SSVEP,WithinSession,Raw,0.00014235031020604083
25,0.3311111,0.06905975,48.0,0.0004923175,2,0,8,1,Kalunga2016,CCA,Kalunga2016||CCA,SSVEP,WithinSession,Raw,0.7133587090827453
26,0.33333334,0.06819558,48.0,0.00048600935,3,0,8,1,Kalunga2016,CCA,Kalunga2016||CCA,SSVEP,WithinSession,Raw,0.7518750809346986
27,0.33333334,0.060651876,48.0,0.0004322016,4,0,8,1,Kalunga2016,CCA,Kalunga2016||CCA,SSVEP,WithinSession,Raw,0.7518750809346986
28,0.39777777,0.06897416,48.0,0.0004915221,5,0,8,1,Kalunga2016,CCA,Kalunga2016||CCA,SSVEP,WithinSession,Raw,2.275935809393259
29,0.35333332,0.06724992,48.0,0.00047919448,6,0,8,1,Kalunga2016,CCA,Kalunga2016||CCA,SSVEP,WithinSession,Raw,1.1414324427453004
30,0.34761906,0.09172831,72.0,0.0006541185,7,0,8,1,Kalunga2016,CCA,Kalunga2016||CCA,SSVEP,WithinSession,Raw,1.0223098021017596
31,0.31111112,0.060394146,48.0,0.00043018488,8,0,8,1,Kalunga2016,CCA,Kalunga2016||CCA,SSVEP,WithinSession,Raw,0.4105518992378987
32,0.35333332,0.067432165,48.0,0.0004804167,9,0,8,1,Kalunga2016,CCA,Kalunga2016||CCA,SSVEP,WithinSession,Raw,1.1414324427453004
33,0.3331579,0.11235185,96.0,0.00080138334,10,0,8,1,Kalunga2016,CCA,Kalunga2016||CCA,SSVEP,WithinSession,Raw,0.7487993036729268
34,0.35333332,0.065787695,48.0,0.00046880607,11,0,8,1,Kalunga2016,CCA,Kalunga2016||CCA,SSVEP,WithinSession,Raw,1.1414324427453004
35,0.36666667,0.1424491,120.0,0.0010163606,12,0,8,1,Kalunga2016,CCA,Kalunga2016||CCA,SSVEP,WithinSession,Raw,1.4433652581275314
36,1.0,6.2480016,180.0,0.044618763,1,0,8,1,Nakanishi2015,TRCA,Nakanishi2015||TRCA,SSVEP,WithinSession,Raw,51.83078314295647
37,0.93333334,6.1541963,180.0,0.04394846,2,0,8,1,Nakanishi2015,TRCA,Nakanishi2015||TRCA,SSVEP,WithinSession,Raw,43.38758225883121
38,1.0,5.726732,180.0,0.040896613,3,0,8,1,Nakanishi2015,TRCA,Nakanishi2015||TRCA,SSVEP,WithinSession,Raw,51.83078314295647
39,1.0,5.6446366,180.0,0.040309854,4,0,8,1,Nakanishi2015,TRCA,Nakanishi2015||TRCA,SSVEP,WithinSession,Raw,51.83078314295647
40,1.0,5.7017007,180.0,0.040717743,5,0,8,1,Nakanishi2015,TRCA,Nakanishi2015||TRCA,SSVEP,WithinSession,Raw,51.83078314295647
41,1.0,5.7623425,180.0,0.041150875,6,0,8,1,Nakanishi2015,TRCA,Nakanishi2015||TRCA,SSVEP,WithinSession,Raw,51.83078314295647
42,0.99444443,5.787143,180.0,0.041327685,7,0,8,1,Nakanishi2015,TRCA,Nakanishi2015||TRCA,SSVEP,WithinSession,Raw,50.83560295981469
43,1.0,6.2864976,180.0,0.044893406,8,0,8,1,Nakanishi2015,TRCA,Nakanishi2015||TRCA,SSVEP,WithinSession,Raw,51.83078314295647
44,1.0,6.2341375,180.0,0.044519905,9,0,8,1,Nakanishi2015,TRCA,Nakanishi2015||TRCA,SSVEP,WithinSession,Raw,51.83078314295647
54,0.6888889,1.0038165,180.0,0.007167882,1,0,8,1,Nakanishi2015,CCA,Nakanishi2015||CCA,SSVEP,WithinSession,Raw,23.338453773696582
55,0.67777777,1.0099677,180.0,0.0072116847,2,0,8,1,Nakanishi2015,CCA,Nakanishi2015||CCA,SSVEP,WithinSession,Raw,22.60445827024189
56,0.98333335,1.0109617,180.0,0.0072188885,3,0,8,1,Nakanishi2015,CCA,Nakanishi2015||CCA,SSVEP,WithinSession,Raw,49.22911613073372
57,0.99444443,0.9917289,180.0,0.007080949,4,0,8,1,Nakanishi2015,CCA,Nakanishi2015||CCA,SSVEP,WithinSession,Raw,50.83560295981469
58,0.98888886,0.97455657,180.0,0.0069584777,5,0,8,1,Nakanishi2015,CCA,Nakanishi2015||CCA,SSVEP,WithinSession,Raw,50.001713140751995
59,1.0,0.9805961,180.0,0.007001512,6,0,8,1,Nakanishi2015,CCA,Nakanishi2015||CCA,SSVEP,WithinSession,Raw,51.83078314295647
60,1.0,1.0120089,180.0,0.0072260275,7,0,8,1,Nakanishi2015,CCA,Nakanishi2015||CCA,SSVEP,WithinSession,Raw,51.83078314295647
61,1.0,0.9903449,180.0,0.0070711626,8,0,8,1,Nakanishi2015,CCA,Nakanishi2015||CCA,SSVEP,WithinSession,Raw,51.83078314295647
62,0.99444443,0.99279916,180.0,0.007088617,9,0,8,1,Nakanishi2015,CCA,Nakanishi2015||CCA,SSVEP,WithinSession,Raw,50.83560295981469
63,0.25,0.18623833,100.0,0.0013291443,1,0,14,1,MAMEM3,CCA,MAMEM3||CCA,SSVEP,WithinSession,Raw,0.0
64,0.24,0.18704367,100.0,0.0013345298,2,0,14,1,MAMEM3,CCA,MAMEM3||CCA,SSVEP,WithinSession,Raw,0.0077644013479849505
65,0.28,0.18153019,100.0,0.0012952887,3,0,14,1,MAMEM3,CCA,MAMEM3||CCA,SSVEP,WithinSession,Raw,0.06752377841273471
66,0.17,0.19075498,100.0,0.0013613743,4,0,14,1,MAMEM3,CCA,MAMEM3||CCA,SSVEP,WithinSession,Raw,0.5355269131444196
67,0.25,0.19611779,100.0,0.0013994746,5,0,14,1,MAMEM3,CCA,MAMEM3||CCA,SSVEP,WithinSession,Raw,0.0
68,0.13,0.18324056,100.0,0.0013076767,6,0,14,1,MAMEM3,CCA,MAMEM3||CCA,SSVEP,WithinSession,Raw,1.272888786892099
69,0.24,0.17740011,100.0,0.0012660029,7,0,14,1,MAMEM3,CCA,MAMEM3||CCA,SSVEP,WithinSession,Raw,0.0077644013479849505
70,0.24,0.1819233,100.0,0.0012981873,8,0,14,1,MAMEM3,CCA,MAMEM3||CCA,SSVEP,WithinSession,Raw,0.0077644013479849505
71,0.2,0.18242273,100.0,0.0013017302,9,0,14,1,MAMEM3,CCA,MAMEM3||CCA,SSVEP,WithinSession,Raw,0.20203809071425383
72,0.28,0.17286429,100.0,0.0012336973,10,0,14,1,MAMEM3,CCA,MAMEM3||CCA,SSVEP,WithinSession,Raw,0.06752377841273471
83,0.3,4.350293,100.0,0.03106585,1,0,14,1,MAMEM3,TRCA,MAMEM3||TRCA,SSVEP,WithinSession,Raw,0.1847070052899591
84,0.23,4.4240265,100.0,0.031592544,2,0,14,1,MAMEM3,TRCA,MAMEM3||TRCA,SSVEP,WithinSession,Raw,0.03135141796343888
85,0.2,4.427155,100.0,0.031615213,3,0,14,1,MAMEM3,TRCA,MAMEM3||TRCA,SSVEP,WithinSession,Raw,0.20203809071425383
86,0.33,4.4484806,100.0,0.03176771,4,0,14,1,MAMEM3,TRCA,MAMEM3||TRCA,SSVEP,WithinSession,Raw,0.462975034741957
87,0.3,4.429359,100.0,0.031631228,5,0,14,1,MAMEM3,TRCA,MAMEM3||TRCA,SSVEP,WithinSession,Raw,0.1847070052899591
