,Unnamed: 0,score,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline,paradigm,evaluation,pipeline_category
891,475,0.3888889,15.822089,90.0,0.064318635,40,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
892,476,0.31111112,14.485766,90.0,0.04683601,41,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
893,477,0.7777778,21.613615,90.0,0.05100789,42,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
894,478,0.51111114,12.858632,90.0,0.028825136,43,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
895,479,0.5,14.553811,90.0,0.031047294,44,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
896,480,0.47777778,20.646233,90.0,0.049061663,45,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
897,481,0.3888889,18.381784,90.0,0.04306527,46,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
898,482,0.36666667,12.176209,90.0,0.027607149,47,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
899,483,0.51111114,17.437222,90.0,0.038349863,48,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
900,484,0.5888889,11.254407,90.0,0.027097208,49,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
901,485,0.37777779,17.955847,90.0,0.0319233,50,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
902,486,0.36666667,16.066496,90.0,0.028414944,51,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
903,487,0.54444444,14.423181,90.0,0.021155814,52,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
904,488,0.46666667,18.371445,90.0,0.027875595,53,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
905,489,0.53333336,14.005814,90.0,0.022842217,54,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
906,490,0.6,14.58108,90.0,0.022094902,55,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
907,491,0.54444444,13.839443,90.0,0.024515577,56,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
908,492,0.25555557,16.440733,90.0,0.028960997,57,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
909,493,0.43333334,14.411488,90.0,0.020508649,58,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
910,494,0.2888889,14.960601,90.0,0.021306125,59,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
911,495,0.6333333,30.958775,90.0,0.056444004,60,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
912,496,0.41111112,17.428808,90.0,0.029158834,61,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
913,497,0.64444447,13.166658,90.0,0.021656962,62,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
914,498,0.3888889,12.126543,90.0,0.021316087,63,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
915,499,0.3888889,24.58,90.0,0.045088224,64,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
916,500,0.44444445,16.75778,90.0,0.030368878,65,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
917,501,0.3888889,14.343114,90.0,0.02163113,66,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
918,502,0.37777779,13.62163,90.0,0.021465208,67,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
919,503,0.36666667,12.012656,90.0,0.023119105,68,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
920,504,0.2777778,15.021383,90.0,0.020567212,69,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
921,505,0.53333336,14.458331,90.0,0.021026641,70,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
922,506,0.5777778,14.240546,90.0,0.025620492,71,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
923,507,0.7777778,13.973016,90.0,0.022681378,72,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
924,508,0.35555556,15.313495,90.0,0.02326722,73,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
925,509,0.34444445,13.834227,90.0,0.020372884,74,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
926,510,0.4,20.640081,90.0,0.038488198,75,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
927,511,0.4,15.056021,90.0,0.028883861,76,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
928,512,0.2888889,11.434384,90.0,0.017424326,77,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
929,513,0.25555557,16.861649,90.0,0.030311992,78,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
930,514,0.35555556,18.154266,90.0,0.03222696,79,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
931,515,0.3,15.28827,90.0,0.02631984,80,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
932,516,0.22222222,14.946581,90.0,0.023709908,81,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
933,517,0.32222223,15.009858,90.0,0.025735,82,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
934,518,0.53333336,15.325336,90.0,0.02646361,83,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
935,519,0.2777778,15.140293,90.0,0.023137067,84,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
936,520,0.7,14.466285,90.0,0.021168062,85,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
937,521,0.56666666,21.927658,90.0,0.039680056,86,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
938,522,0.35555556,15.094274,90.0,0.02155612,87,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
939,523,0.370751,17.012133,114.0,0.03017315,88,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
940,524,0.4,14.7352,90.0,0.026466638,89,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
941,525,0.35555556,15.882549,90.0,0.02969137,90,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
942,526,0.5222222,15.442312,90.0,0.025896218,91,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
943,527,0.3778656,16.95996,114.0,0.032073762,92,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
944,528,0.5777778,16.639996,90.0,0.034643367,93,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
945,529,0.5777778,24.366987,90.0,0.040606048,94,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
946,530,0.46666667,15.115786,90.0,0.023467135,95,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
947,531,0.35555556,15.266788,90.0,0.022458289,96,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
948,532,0.24444444,15.937271,90.0,0.02570869,97,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
949,533,0.44444445,15.44733,90.0,0.025957394,98,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
950,534,0.24444444,15.49913,90.0,0.02730941,99,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
951,535,0.37142858,12.998791,72.0,0.023150448,100,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
952,536,0.53333336,20.451744,90.0,0.035278283,101,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
953,537,0.33333334,16.374384,90.0,0.03024075,102,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
954,538,0.37777779,14.8882,90.0,0.025364555,103,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
955,539,0.34183007,14.868003,88.0,0.026010526,104,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
956,540,0.4,14.280061,90.0,0.021018505,105,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
957,541,0.35555556,16.67482,90.0,0.029325673,106,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
958,542,0.2777778,13.181559,90.0,0.023836896,107,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
959,543,0.46666667,14.768366,90.0,0.022661667,108,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
960,544,0.26666668,15.592566,90.0,0.02535758,109,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
961,545,0.34444445,21.433128,90.0,0.07866109,1,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
962,546,0.37777779,19.232582,90.0,0.06782251,2,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
963,547,0.32222223,16.52051,90.0,0.06126784,3,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
964,548,0.23333333,13.400661,90.0,0.04660326,4,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
965,549,0.26666668,12.33557,90.0,0.047143582,5,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
966,550,0.2888889,14.541861,90.0,0.05281432,6,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
967,551,0.33333334,14.016133,90.0,0.05623535,7,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
968,552,0.25555557,14.6530695,90.0,0.051592976,8,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
969,553,0.26666668,14.612082,90.0,0.05239633,9,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
970,554,0.25555557,20.41224,90.0,0.0743581,10,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
971,555,0.26666668,14.766761,90.0,0.051443715,11,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
972,556,0.2888889,10.9992895,90.0,0.04245889,12,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
973,557,0.25555557,10.851382,90.0,0.039953966,13,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
974,558,0.23333333,12.143804,90.0,0.039621126,14,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
975,559,0.3,14.521275,90.0,0.052009705,15,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
976,560,0.2888889,11.183433,90.0,0.039248362,16,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
977,561,0.24444444,13.67129,90.0,0.04737928,17,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
978,562,0.25555557,11.038502,90.0,0.039159983,18,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
979,563,0.23333333,15.0675335,90.0,0.05956614,19,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
980,564,0.2888889,14.831992,90.0,0.053172823,20,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
981,565,0.25555557,15.238381,90.0,0.0534723,21,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
982,566,0.2777778,11.073927,90.0,0.04288647,22,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
983,567,0.25555557,15.323005,90.0,0.05648296,23,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
984,568,0.2,11.705491,90.0,0.04392901,24,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
985,569,0.25555557,15.885994,90.0,0.055077463,25,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
986,570,0.22222222,16.03857,90.0,0.06046871,26,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
987,571,0.3,14.956031,90.0,0.05200748,27,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
988,572,0.32222223,13.270532,90.0,0.04478262,28,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
989,573,0.3,17.05231,90.0,0.065447494,29,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
990,574,0.25555557,11.10059,90.0,0.034102138,30,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
991,575,0.3888889,13.685536,90.0,0.052308057,31,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
992,576,0.2777778,15.8924055,90.0,0.060119383,32,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
993,577,0.25555557,13.824801,90.0,0.050304558,33,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
994,578,0.36666667,13.81892,90.0,0.047951907,34,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
995,579,0.36666667,20.49733,90.0,0.07408056,35,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
996,580,0.25555557,15.183478,90.0,0.052670177,36,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
997,581,0.26666668,16.019571,90.0,0.061318886,37,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
998,582,0.2888889,11.434744,90.0,0.04066327,38,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
999,583,0.24444444,11.046535,90.0,0.04026588,39,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1000,584,0.24444444,12.50796,90.0,0.045641575,40,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1001,585,0.2888889,12.441914,90.0,0.04528058,41,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1002,586,0.33333334,14.592563,90.0,0.05402654,42,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1003,587,0.22222222,13.271406,90.0,0.027248623,43,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1004,588,0.33333334,12.84672,90.0,0.028617958,44,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1005,589,0.26666668,15.333523,90.0,0.034114476,45,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1006,590,0.25555557,11.036806,90.0,0.027671637,46,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1007,591,0.25555557,15.906664,90.0,0.037632905,47,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1008,592,0.36666667,11.295349,90.0,0.029042313,48,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1009,593,0.26666668,11.897245,90.0,0.025498942,49,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1010,594,0.32222223,12.205636,90.0,0.030277118,50,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1011,595,0.24444444,12.413516,90.0,0.023509825,51,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1012,596,0.3,13.381063,90.0,0.023253234,52,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1013,597,0.3,13.296553,90.0,0.021351613,53,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1014,598,0.2777778,15.579848,90.0,0.024726389,54,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1015,599,0.25555557,11.95066,90.0,0.020157805,55,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1016,600,0.2888889,11.93535,90.0,0.024263214,56,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1017,601,0.24444444,12.653023,90.0,0.018872838,57,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1018,602,0.24444444,15.887561,90.0,0.029669616,58,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1019,603,0.25555557,12.75803,90.0,0.019111125,59,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1020,604,0.23333333,15.881973,90.0,0.027172284,60,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1021,605,0.2888889,14.284014,90.0,0.023570126,61,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1022,606,0.35555556,14.066808,90.0,0.021274187,62,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1023,607,0.31111112,11.451757,90.0,0.017278632,63,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1024,608,0.21111111,16.23713,90.0,0.02604307,64,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1025,609,0.2888889,16.326624,90.0,0.027858881,65,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1026,610,0.24444444,17.843801,90.0,0.03346395,66,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1027,611,0.23333333,18.177551,90.0,0.030338708,67,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1028,612,0.24444444,16.876698,90.0,0.026118984,68,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1029,613,0.24444444,14.182529,90.0,0.022644887,69,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1030,614,0.26666668,11.981404,90.0,0.02105105,70,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1031,615,0.36666667,11.24683,90.0,0.018374614,71,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1032,616,0.35555556,14.103737,90.0,0.020812979,72,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
1033,617,0.2888889,12.166701,90.0,0.019918583,73,session_0,64,1,PhysionetMotorImagery,DeepConvNet,MotorImagery,WithinSession,Deep Learning
