,score,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline,paradigm,evaluation,pipeline_category
837,0.8111111,4.1833305,180.0,0.06502869,1,session_0,8,1,Nakanishi2015,TRCA,SSVEP,WithinSession,Raw
838,0.8277778,4.1671066,180.0,0.064869486,2,session_0,8,1,Nakanishi2015,TRCA,SSVEP,WithinSession,Raw
839,0.8666667,4.1586757,180.0,0.0647748,3,session_0,8,1,Nakanishi2015,TRCA,SSVEP,WithinSession,Raw
840,0.8055556,4.1253777,180.0,0.06446385,4,session_0,8,1,Nakanishi2015,TRCA,SSVEP,WithinSession,Raw
841,1.0,4.1491284,180.0,0.0650744,5,session_0,8,1,Nakanishi2015,TRCA,SSVEP,WithinSession,Raw
842,0.87777776,4.153044,180.0,0.064923726,6,session_0,8,1,Nakanishi2015,TRCA,SSVEP,WithinSession,Raw
843,0.75555557,4.126149,180.0,0.064960346,7,session_0,8,1,Nakanishi2015,TRCA,SSVEP,WithinSession,Raw
844,0.6,4.152171,180.0,0.06482738,8,session_0,8,1,Nakanishi2015,TRCA,SSVEP,WithinSession,Raw
845,0.9444444,4.1501975,180.0,0.064807475,9,session_0,8,1,Nakanishi2015,TRCA,SSVEP,WithinSession,Raw
846,0.083333336,1.2653451,180.0,0.014602025,1,session_0,8,1,Nakanishi2015,CCA,SSVEP,WithinSession,Raw
847,0.06111111,1.257263,180.0,0.014526055,2,session_0,8,1,Nakanishi2015,CCA,SSVEP,WithinSession,Raw
848,0.08888889,1.2555693,180.0,0.014522455,3,session_0,8,1,Nakanishi2015,CCA,SSVEP,WithinSession,Raw
849,0.083333336,1.2386386,180.0,0.014398257,4,session_0,8,1,Nakanishi2015,CCA,SSVEP,WithinSession,Raw
850,0.083333336,1.2215003,180.0,0.014232475,5,session_0,8,1,Nakanishi2015,CCA,SSVEP,WithinSession,Raw
851,0.083333336,1.2108048,180.0,0.014003289,6,session_0,8,1,Nakanishi2015,CCA,SSVEP,WithinSession,Raw
852,0.083333336,1.2548692,180.0,0.015074555,7,session_0,8,1,Nakanishi2015,CCA,SSVEP,WithinSession,Raw
853,0.083333336,1.2204385,180.0,0.014187955,8,session_0,8,1,Nakanishi2015,CCA,SSVEP,WithinSession,Raw
854,0.083333336,1.2454951,180.0,0.0144341355,9,session_0,8,1,Nakanishi2015,CCA,SSVEP,WithinSession,Raw
855,0.6611111,5.497925,180.0,0.10746849,1,session_0,8,1,Nakanishi2015,SSVEP_MDM,SSVEP,WithinSession,Riemannian
856,0.31666666,5.0853534,180.0,0.09970749,2,session_0,8,1,Nakanishi2015,SSVEP_MDM,SSVEP,WithinSession,Riemannian
857,0.9,5.49816,180.0,0.10799914,3,session_0,8,1,Nakanishi2015,SSVEP_MDM,SSVEP,WithinSession,Riemannian
858,0.8888889,5.427837,180.0,0.10669671,4,session_0,8,1,Nakanishi2015,SSVEP_MDM,SSVEP,WithinSession,Riemannian
859,0.7722222,5.0279117,180.0,0.09853432,5,session_0,8,1,Nakanishi2015,SSVEP_MDM,SSVEP,WithinSession,Riemannian
860,1.0,5.7679768,180.0,0.113460094,6,session_0,8,1,Nakanishi2015,SSVEP_MDM,SSVEP,WithinSession,Riemannian
861,0.92777777,5.5140905,180.0,0.10848234,7,session_0,8,1,Nakanishi2015,SSVEP_MDM,SSVEP,WithinSession,Riemannian
862,0.81666666,5.764514,180.0,0.1133514,8,session_0,8,1,Nakanishi2015,SSVEP_MDM,SSVEP,WithinSession,Riemannian
863,0.8055556,4.621884,180.0,0.09055468,9,session_0,8,1,Nakanishi2015,SSVEP_MDM,SSVEP,WithinSession,Riemannian
864,0.70555556,4.599708,180.0,0.089339994,1,session_0,8,1,Nakanishi2015,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
865,0.48333332,4.12715,180.0,0.08041638,2,session_0,8,1,Nakanishi2015,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
866,0.89444447,4.513794,180.0,0.08796124,3,session_0,8,1,Nakanishi2015,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
867,0.95,4.4390225,180.0,0.08641975,4,session_0,8,1,Nakanishi2015,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
868,0.96666664,4.552947,180.0,0.0886135,5,session_0,8,1,Nakanishi2015,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
869,1.0,5.0419893,180.0,0.098673545,6,session_0,8,1,Nakanishi2015,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
870,0.95555556,4.76475,180.0,0.09305956,7,session_0,8,1,Nakanishi2015,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
871,0.93333334,4.9237223,180.0,0.09565328,8,session_0,8,1,Nakanishi2015,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
872,0.9611111,4.426968,180.0,0.08625337,9,session_0,8,1,Nakanishi2015,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
873,0.71666664,4.0919847,180.0,0.07947451,1,session_0,8,1,Nakanishi2015,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
874,0.46666667,3.8380334,180.0,0.07463148,2,session_0,8,1,Nakanishi2015,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
875,0.8888889,4.0378656,180.0,0.078582235,3,session_0,8,1,Nakanishi2015,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
876,0.95,4.1119237,180.0,0.080066636,4,session_0,8,1,Nakanishi2015,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
877,0.9388889,3.9098833,180.0,0.07609271,5,session_0,8,1,Nakanishi2015,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
878,1.0,4.6826463,180.0,0.09140526,6,session_0,8,1,Nakanishi2015,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
879,0.93333334,4.3309155,180.0,0.084386095,7,session_0,8,1,Nakanishi2015,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
880,0.92777777,4.1125536,180.0,0.08016343,8,session_0,8,1,Nakanishi2015,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
881,0.9444444,3.7673624,180.0,0.073218465,9,session_0,8,1,Nakanishi2015,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
882,0.18717949,0.10219455,64.0,0.0011760942,1,session_0,8,1,Kalunga2016,CCA,SSVEP,WithinSession,Raw
883,0.25,0.10055046,64.0,0.0011597702,2,session_0,8,1,Kalunga2016,CCA,SSVEP,WithinSession,Raw
884,0.24871795,0.09748869,64.0,0.001127263,3,session_0,8,1,Kalunga2016,CCA,SSVEP,WithinSession,Raw
885,0.25,0.100814626,64.0,0.0011622116,4,session_0,8,1,Kalunga2016,CCA,SSVEP,WithinSession,Raw
886,0.29615384,0.10324125,64.0,0.0011913107,5,session_0,8,1,Kalunga2016,CCA,SSVEP,WithinSession,Raw
887,0.2653846,0.100929976,64.0,0.0011685237,6,session_0,8,1,Kalunga2016,CCA,SSVEP,WithinSession,Raw
888,0.26,0.14572215,96.0,0.0018425569,7,session_0,8,1,Kalunga2016,CCA,SSVEP,WithinSession,Raw
889,0.23461539,0.09674482,64.0,0.0011152956,8,session_0,8,1,Kalunga2016,CCA,SSVEP,WithinSession,Raw
890,0.2653846,0.099255994,64.0,0.0011482739,9,session_0,8,1,Kalunga2016,CCA,SSVEP,WithinSession,Raw
891,0.24984616,0.19219823,128.0,0.0022163913,10,session_0,8,1,Kalunga2016,CCA,SSVEP,WithinSession,Raw
892,0.2653846,0.098173045,64.0,0.0011357998,11,session_0,8,1,Kalunga2016,CCA,SSVEP,WithinSession,Raw
893,0.275,0.23572388,160.0,0.0027200803,12,session_0,8,1,Kalunga2016,CCA,SSVEP,WithinSession,Raw
894,0.15769231,0.24776268,64.0,0.003886142,1,session_0,8,1,Kalunga2016,MsetCCA,SSVEP,WithinSession,Raw
895,0.21666667,0.25099784,64.0,0.0040121465,2,session_0,8,1,Kalunga2016,MsetCCA,SSVEP,WithinSession,Raw
896,0.1397436,0.25433677,64.0,0.0041105812,3,session_0,8,1,Kalunga2016,MsetCCA,SSVEP,WithinSession,Raw
897,0.22435898,0.24500084,64.0,0.0038671733,4,session_0,8,1,Kalunga2016,MsetCCA,SSVEP,WithinSession,Raw
898,0.2551282,0.25411576,64.0,0.0040435162,5,session_0,8,1,Kalunga2016,MsetCCA,SSVEP,WithinSession,Raw
899,0.2025641,0.25235716,64.0,0.004010867,6,session_0,8,1,Kalunga2016,MsetCCA,SSVEP,WithinSession,Raw
900,0.24947369,0.5233829,96.0,0.010164629,7,session_0,8,1,Kalunga2016,MsetCCA,SSVEP,WithinSession,Raw
901,0.24871795,0.268288,64.0,0.004209435,8,session_0,8,1,Kalunga2016,MsetCCA,SSVEP,WithinSession,Raw
902,0.21923077,0.261086,64.0,0.0042667314,9,session_0,8,1,Kalunga2016,MsetCCA,SSVEP,WithinSession,Raw
903,0.25907692,1.2399744,128.0,0.024245318,10,session_0,8,1,Kalunga2016,MsetCCA,SSVEP,WithinSession,Raw
904,0.2974359,0.24278374,64.0,0.003863143,11,session_0,8,1,Kalunga2016,MsetCCA,SSVEP,WithinSession,Raw
905,0.25,1.6572146,160.0,0.032508742,12,session_0,8,1,Kalunga2016,MsetCCA,SSVEP,WithinSession,Raw
906,0.18846154,1.2013464,64.0,0.020316008,1,session_0,8,1,Kalunga2016,TRCA,SSVEP,WithinSession,Raw
907,0.25128207,1.1704181,64.0,0.0199938,2,session_0,8,1,Kalunga2016,TRCA,SSVEP,WithinSession,Raw
908,0.18846154,1.1770453,64.0,0.020060383,3,session_0,8,1,Kalunga2016,TRCA,SSVEP,WithinSession,Raw
909,0.21923077,1.1681885,64.0,0.019983826,4,session_0,8,1,Kalunga2016,TRCA,SSVEP,WithinSession,Raw
910,0.42179486,1.1708581,64.0,0.020013602,5,session_0,8,1,Kalunga2016,TRCA,SSVEP,WithinSession,Raw
911,0.27820513,1.1708654,64.0,0.019992314,6,session_0,8,1,Kalunga2016,TRCA,SSVEP,WithinSession,Raw
912,0.18736842,2.0271513,96.0,0.033829294,7,session_0,8,1,Kalunga2016,TRCA,SSVEP,WithinSession,Raw
913,0.20769231,1.1700774,64.0,0.020029813,8,session_0,8,1,Kalunga2016,TRCA,SSVEP,WithinSession,Raw
914,0.15769231,1.1720641,64.0,0.020049114,9,session_0,8,1,Kalunga2016,TRCA,SSVEP,WithinSession,Raw
915,0.24153847,3.0846586,128.0,0.050848663,10,session_0,8,1,Kalunga2016,TRCA,SSVEP,WithinSession,Raw
916,0.32692307,1.1742349,64.0,0.020111056,11,session_0,8,1,Kalunga2016,TRCA,SSVEP,WithinSession,Raw
917,0.3125,4.300885,160.0,0.0678972,12,session_0,8,1,Kalunga2016,TRCA,SSVEP,WithinSession,Raw
918,0.60897434,0.14587054,64.0,0.0023584426,1,session_0,8,1,Kalunga2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
919,0.73333335,0.14221182,64.0,0.0022969951,2,session_0,8,1,Kalunga2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
920,0.9051282,0.13987942,64.0,0.002269507,3,session_0,8,1,Kalunga2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
921,0.7948718,0.1412942,64.0,0.0022856884,4,session_0,8,1,Kalunga2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
922,0.5935897,0.12603673,64.0,0.002060102,5,session_0,8,1,Kalunga2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
923,0.7025641,0.14132628,64.0,0.002271405,6,session_0,8,1,Kalunga2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
924,0.87526315,0.19253635,96.0,0.0030325693,7,session_0,8,1,Kalunga2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
925,0.75,0.13985959,64.0,0.0022626952,8,session_0,8,1,Kalunga2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
926,0.53333336,0.14943504,64.0,0.0023912115,9,session_0,8,1,Kalunga2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
927,0.59353846,0.22195263,128.0,0.0034460453,10,session_0,8,1,Kalunga2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
928,0.51666665,0.14924154,64.0,0.0023931111,11,session_0,8,1,Kalunga2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
929,0.9,0.27042165,160.0,0.004164494,12,session_0,8,1,Kalunga2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
930,0.6871795,0.11547184,64.0,0.0017614366,1,session_0,8,1,Kalunga2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
931,0.7641026,0.114348985,64.0,0.0017481076,2,session_0,8,1,Kalunga2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
932,0.85897434,0.11772861,64.0,0.0017930573,3,session_0,8,1,Kalunga2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
933,0.73333335,0.11445546,64.0,0.001744118,4,session_0,8,1,Kalunga2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
934,0.5474359,0.10602474,64.0,0.001611438,5,session_0,8,1,Kalunga2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
935,0.7192308,0.11737623,64.0,0.0017704822,6,session_0,8,1,Kalunga2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
936,0.8536842,0.15622568,96.0,0.0023515886,7,session_0,8,1,Kalunga2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
937,0.7653846,0.12169876,64.0,0.0018571448,8,session_0,8,1,Kalunga2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
938,0.5641026,0.113715604,64.0,0.0017324316,9,session_0,8,1,Kalunga2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
939,0.5941538,0.19185881,128.0,0.0028673152,10,session_0,8,1,Kalunga2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
940,0.5474359,0.11974044,64.0,0.0018212954,11,session_0,8,1,Kalunga2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
941,0.86875,0.2790959,160.0,0.0041556326,12,session_0,8,1,Kalunga2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
942,0.5935897,0.107131146,64.0,0.0016373355,1,session_0,8,1,Kalunga2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
943,0.74871796,0.10525074,64.0,0.0016122041,2,session_0,8,1,Kalunga2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
944,0.85897434,0.108636096,64.0,0.0016626344,3,session_0,8,1,Kalunga2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
945,0.7807692,0.10521527,64.0,0.001614068,4,session_0,8,1,Kalunga2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
946,0.5474359,0.095794484,64.0,0.0014644279,5,session_0,8,1,Kalunga2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
947,0.7025641,0.10676827,64.0,0.0016222113,6,session_0,8,1,Kalunga2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
948,0.8431579,0.15174508,96.0,0.005223923,7,session_0,8,1,Kalunga2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
949,0.73333335,0.11165428,64.0,0.0017090746,8,session_0,8,1,Kalunga2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
950,0.61025643,0.104800746,64.0,0.0015896647,9,session_0,8,1,Kalunga2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
951,0.49969232,0.1910173,128.0,0.0028440293,10,session_0,8,1,Kalunga2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
952,0.4679487,0.109008834,64.0,0.0016693647,11,session_0,8,1,Kalunga2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
953,0.8875,0.26597413,160.0,0.003949277,12,session_0,8,1,Kalunga2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
954,0.4375,10.226166,240.0,0.00748625,1,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
955,0.5125,5.832598,240.0,0.004235463,1,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
956,0.5833333,8.1435375,240.0,0.0059518535,1,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
957,0.675,21.775314,240.0,0.015720045,10,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
958,0.7083333,10.708444,240.0,0.0074076233,10,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
959,0.76666665,52.032692,240.0,0.031262074,10,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
960,0.30833334,29.206059,240.0,0.020083187,11,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
961,0.37916666,36.17501,240.0,0.023095267,11,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
962,0.5,17.567234,240.0,0.012955263,11,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
963,0.40416667,30.812271,240.0,0.013687404,12,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
964,0.5083333,10.151987,240.0,0.0055149565,12,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
965,0.65,48.611782,240.0,0.02187941,12,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
966,0.8208333,11.005274,240.0,0.0077671637,13,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
967,0.82916665,49.85317,240.0,0.018252635,13,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
968,0.8833333,14.361693,240.0,0.009024912,13,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
969,0.7125,9.841807,240.0,0.0071064536,14,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
970,0.78333336,58.50365,240.0,0.029643321,14,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
971,0.8625,19.35729,240.0,0.0072130696,14,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
972,0.7083333,16.97314,240.0,0.011920251,15,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
973,0.72083336,20.873528,240.0,0.012219655,15,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
974,0.82916665,12.282692,240.0,0.008583126,15,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
975,0.21666667,10.654975,240.0,0.008441783,16,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
976,0.27083334,12.417705,240.0,0.0062708515,16,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
977,0.32083333,39.907642,240.0,0.022718625,16,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
978,0.7708333,11.173571,240.0,0.008176123,17,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
979,0.7916667,55.751072,240.0,0.032049544,17,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
980,0.85833335,44.937378,240.0,0.026324274,17,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
981,0.4125,43.381863,240.0,0.032245073,18,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
982,0.45416668,42.372776,240.0,0.02697496,18,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
983,0.5416667,10.229319,240.0,0.010300662,18,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
984,0.2375,21.511124,240.0,0.014543241,19,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
985,0.24166666,17.38796,240.0,0.010757813,19,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
986,0.33333334,10.061828,240.0,0.007996498,19,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
987,0.42083332,12.667666,240.0,0.009800745,2,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
988,0.4375,5.679589,240.0,0.0048551634,2,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
989,0.5,56.908245,240.0,0.032392934,2,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
990,0.64166665,14.715655,240.0,0.011185943,20,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
991,0.69166666,60.026196,240.0,0.03255577,20,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
992,0.75416666,7.8440733,240.0,0.0063722134,20,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
993,0.56666666,21.012526,240.0,0.012665699,21,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
994,0.5833333,11.109215,240.0,0.007061853,21,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
995,0.65,24.18332,240.0,0.013527683,21,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
996,0.6333333,10.425075,240.0,0.008718504,22,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
997,0.6458333,7.266538,240.0,0.004413682,22,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
998,0.7291667,36.414967,240.0,0.014997734,22,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
999,0.42083332,13.770193,240.0,0.010756083,23,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
1000,0.45416668,5.9483085,240.0,0.005626869,23,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
1001,0.54583335,8.017782,240.0,0.0064520976,23,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
1002,0.475,10.580699,240.0,0.009222358,24,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
1003,0.51666665,59.539,240.0,0.034645624,24,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
1004,0.6125,45.405018,240.0,0.027693141,24,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
1005,0.825,10.990946,240.0,0.0073546823,25,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
1006,0.82916665,48.890587,240.0,0.023281856,25,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
1007,0.90416664,15.250528,240.0,0.009174223,25,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
1008,0.85833335,13.375193,240.0,0.009665858,26,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
1009,0.87083334,59.08307,240.0,0.034716018,26,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
1010,0.9,12.661676,240.0,0.010655988,26,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
1011,0.59166664,15.58494,240.0,0.015121752,27,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
1012,0.6791667,25.255653,240.0,0.014912882,27,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
1013,0.7375,13.965174,240.0,0.009627691,27,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
1014,0.30416667,17.035723,240.0,0.01368587,28,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
1015,0.35416666,7.672139,240.0,0.00666981,28,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
1016,0.46666667,14.534399,240.0,0.0114773,28,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
1017,0.24166666,51.235294,240.0,0.026275374,29,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
1018,0.30416667,6.5125318,240.0,0.0049710223,29,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
1019,0.35,29.568216,240.0,0.016766882,29,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
1020,0.6166667,10.262858,240.0,0.009287532,3,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
1021,0.69166666,51.42826,240.0,0.029365342,3,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
1022,0.7916667,8.969801,240.0,0.007454199,3,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
1023,0.60833335,24.721169,240.0,0.018675406,30,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
1024,0.65833336,8.160138,240.0,0.0058089043,30,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
1025,0.77916664,39.02945,240.0,0.023248974,30,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
1026,0.9875,10.480907,240.0,0.009122321,31,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
1027,0.9916667,48.937565,240.0,0.031160152,31,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
1028,0.9875,12.780911,240.0,0.009664767,31,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
1029,0.8625,15.876359,240.0,0.011741725,32,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
1030,0.85,20.668734,240.0,0.013330438,32,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
1031,0.9,59.44875,240.0,0.031230807,32,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
1032,0.09583333,11.820783,240.0,0.011216155,33,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
1033,0.09166667,20.270153,240.0,0.012210392,33,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
1034,0.12916666,11.854397,240.0,0.0106011,33,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
1035,0.2375,15.63688,240.0,0.009337772,34,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
1036,0.52916664,30.353205,240.0,0.013652692,34,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
1037,0.74583334,33.839443,240.0,0.016268868,34,session_0,6,1,Wang2016,SSVEP_TS + LR,SSVEP,WithinSession,Riemannian
1038,0.7291667,29.435822,240.0,0.025190217,4,session_0,6,1,Wang2016,SSVEP_MDM,SSVEP,WithinSession,Riemannian
1039,0.75,14.931852,240.0,0.010948862,4,session_0,6,1,Wang2016,SSVEP_TS + SVM,SSVEP,WithinSession,Riemannian
